P(fav);Y
0.698897625;0
0.57368356;0
0.675102536;0
0.618799893;1
0.587010712;0
0.824663234;0
0.763615263;0
0.516299343;0
0.830930674;0
0.704000985;0
0.515844003;1
0.62716935;0
0.528177589;0
0.740050084;0
0.660904014;0
0.613983;0
0.603679013;1
0.602214592;0
0.621456371;1
0.650853853;0
0.825778178;0
0.57492993;0
0.531484826;0
0.502569095;0
0.720337628;0
0.665041347;1
0.61414571;1
0.528973808;1
0.705127881;0
0.561619222;0
0.684935727;0
0.584178616;1
0.68821745;1
0.653441335;1
0.624141923;0
0.738600535;0
0.63046879;0
0.656112058;0
0.547443322;0
0.662427818;1
0.525893126;1
0.823792213;0
0.593331603;1
0.730465748;0
0.61721563;0
0.771086102;0
0.797857593;0
0.801116168;0
0.589395651;1
0.645724786;0
0.607044628;0
0.862858777;0
0.523782424;0
0.676196039;0
0.605994519;0
0.556729084;0
0.701629662;0
0.506587236;0
0.642595662;0
0.601389092;0
0.61567057;0
0.689533631;0
0.685136897;0
0.555452416;1
0.556828358;0
0.816919806;0
0.565663566;0
0.842048346;0
0.857377539;1
0.594513681;0
0.526890466;1
0.852467501;0
0.77872133;1
0.517021896;0
0.574670981;0
0.571945609;0
0.907639344;0
0.535232099;0
0.53939876;0
0.778625393;0
0.841650171;0
0.591164307;1
0.592762495;0
0.736043299;0
0.622950191;0
0.70794165;0
0.511274385;0
0.809657573;0
0.662370941;0
0.668242973;0
0.670417215;0
0.852895934;0
0.557576436;0
0.532336663;0
0.634626562;0
0.666223789;1
0.630617262;0
0.558481917;1
0.599718668;0
0.786672486;0
0.520199019;0
0.820030353;0
0.5627371;0
0.697232791;0
0.677524248;0
0.57301975;0
0.8723185;0
0.624932928;0
0.633594602;0
0.786311784;0
0.859616105;0
0.568193566;1
0.655256803;0
0.629802719;0
0.540291911;0
0.506837586;0
0.539240209;0
0.649728395;1
0.626162517;0
0.566376963;0
0.536311521;0
0.634070016;0
0.813228815;0
0.654825981;0
0.701906205;0
0.737912716;1
0.697613287;0
0.728497764;0
0.561920203;0
0.564361432;1
0.58368068;1
0.605269227;0
0.734068396;1
0.873727956;0
0.782675997;0
0.7286636;0
0.519184884;1
0.542215284;0
0.854865738;0
0.629842147;1
0.796945461;0
0.745873861;0
0.673665603;0
0.614662735;1
0.603320565;0
0.752753853;0
0.598293862;1
0.793989725;0
0.534998025;0
0.751937433;0
0.621286214;0
0.585169303;0
0.756489877;0
0.749969028;0
0.556239158;0
0.747164846;1
0.741903448;0
0.563527866;1
0.665025441;0
0.769289277;0
0.610733045;1
0.683572862;0
0.753391182;0
0.628119603;1
0.630479856;0
0.56324332;0
0.722522172;1
0.590400097;0
0.635801228;0
0.643991501;1
0.604353198;1
0.601280006;0
0.569909335;0
0.527933233;0
0.664155009;0
0.704666924;0
0.507757975;0
0.692481217;0
0.576240126;1
0.551260923;0
0.652599455;0
0.651406859;0
0.67257093;0
0.706738196;0
0.591353366;1
0.514944121;0
0.665059225;0
0.640038602;0
0.504450629;0
0.703711324;0
0.76296015;0
0.560543798;0
0.757101965;0
0.628321076;0
0.549521752;0
0.609604455;0
0.626856501;0
0.784459225;0
0.691091154;0
0.606482816;1
0.653058604;1
0.513829173;1
0.570177039;1
0.590527291;0
0.613282428;1
0.761859108;0
0.600680119;0
0.635559945;0
0.660423157;0
0.643389171;0
0.685975416;0
0.517971287;1
0.622588997;1
0.504253061;0
0.571860377;1
0.781644547;0
0.559213117;0
0.827409956;0
0.705322508;1
0.814768243;0
0.658401112;0
0.749811778;0
0.754885093;0
0.72475564;0
0.671315729;0
0.854212007;0
0.519214426;0
0.699770958;0
0.620536888;0
0.629566576;0
0.615754802;0
0.618947703;0
0.845907104;1
0.652483275;0
0.517078895;0
0.85455777;0
0.707694054;0
0.577025823;0
0.873753255;0
0.574798619;0
0.571103193;1
0.543054469;1
0.529228402;0
0.848094608;0
0.672231136;0
0.537946865;0
0.710396122;1
0.550555385;1
0.579746819;0
0.671894613;1
0.538406846;0
0.510404628;0
0.664888294;0
0.762134107;0
0.666510579;1
0.65874564;0
0.642796773;0
0.748057936;0
0.640327485;0
0.517165061;1
0.627039112;0
0.726553464;1
0.647856674;0
0.632178305;0
0.719059854;0
0.64375555;0
0.639978014;1
0.717772513;0
0.772422607;0
0.614108583;0
0.796441238;0
0.522628257;0
0.602711121;0
0.860718374;1
0.611033522;1
0.518066484;0
0.771305141;1
0.733700994;0
0.612751721;1
0.733091853;1
0.600637867;0
0.678000711;0
0.581763353;0
0.622365394;0
0.726656893;0
0.768833336;0
0.580682012;1
0.785358497;0
0.645603621;0
0.706701214;1
0.80993361;0
0.500769716;0
0.769308141;1
0.727015139;0
0.830511609;0
0.53706259;0
0.873155109;0
0.667976672;1
0.847716694;1
0.660844025;0
0.504599524;0
0.554745423;0
0.544697245;0
0.562303928;0
0.604665742;1
0.523387013;0
0.531206698;1
0.816838104;0
0.640355971;0
0.524782841;0
0.732755111;0
0.602363577;1
0.533423963;0
0.825254522;0
0.897696651;0
0.602921199;0
0.543435342;0
0.508976972;0
0.79184752;0
0.825262298;0
0.794456238;0
0.643508052;0
0.852418304;0
0.568241455;1
0.591081557;1
0.548260192;0
0.504114192;0
0.557817814;1
0.619767563;0
0.827550604;0
0.53389575;1
0.540038704;1
0.691107469;0
0.644086384;1
0.822548011;0
0.678708184;0
0.825178099;1
0.901572379;0
0.60339255;0
0.666608166;1
0.583788111;0
0.669980316;0
0.568491196;0
0.535612358;0
0.542313271;0
0.615291772;1
0.602309021;1
0.747902867;0
0.702415029;0
0.79691254;0
0.680542303;0
0.578399634;0
0.593220054;1
0.700951805;0
0.768345175;0
0.647348669;1
0.651954548;0
0.63024925;1
0.77282866;0
0.584385921;0
0.690979752;0
0.540792348;0
0.775660844;0
0.746437103;0
0.649665712;0
0.796631941;0
0.569426697;0
0.696787579;0
0.599749821;0
0.633923774;0
0.671786046;0
0.621365107;0
0.579113025;0
0.724282838;0
0.637439767;0
0.588717855;0
0.746991443;0
0.82572178;0
0.617958981;0
0.657902809;0
0.699378809;0
0.662282315;0
0.59886534;0
0.746213719;0
0.61452169;1
0.727376175;0
0.704745169;0
0.844582853;1
0.505978462;0
0.722508877;0
0.568467074;1
0.610599424;0
0.718167403;1
0.747145623;1
0.752327067;0
0.581680419;0
0.572990654;0
0.750146114;0
0.512974709;0
0.536904891;0
0.66060842;1
0.65134258;0
0.833241541;0
0.558208907;0
0.668483528;0
0.523278773;1
0.718805316;0
0.725394012;0
0.880572728;0
0.658727974;0
0.529514508;0
0.51602178;0
0.909282649;0
0.639685434;0
0.551516422;0
0.837614083;0
0.749086888;0
0.617510933;0
0.521306856;0
0.673232834;0
0.527828166;0
0.650134147;0
0.501172106;1
0.655072918;0
0.561526689;0
0.641831207;0
0.606765186;0
0.605312732;1
0.679825991;1
0.790117068;0
0.762489706;0
0.731500747;0
0.722807806;1
0.599402594;0
0.704698465;0
0.618319761;0
0.915030509;0
0.568681862;1
0.670565189;0
0.517989713;0
0.626721841;0
0.587412093;0
0.663197393;0
0.610617569;1
0.577481277;0
0.500886887;0
0.517410524;1
0.716657252;0
0.592143752;1
0.582274681;0
0.514684826;1
0.524729063;1
0.72429057;1
0.690075493;0
0.507357871;0
0.676394757;0
0.740933862;0
0.520827212;0
0.755320055;1
0.659248883;0
0.513223047;0
0.738174836;0
0.69749824;0
0.547397689;1
0.852534624;0
0.658984602;1
0.836101546;0
0.687720045;1
0.579351131;0
0.584392134;0
0.726120587;0
0.73171242;0
0.690071299;0
0.732391803;0
0.518546244;0
0.635455378;1
0.635752537;0
0.60617711;0
0.736769216;1
0.520567804;0
0.601121823;0
0.568843004;0
0.522696484;0
0.56137377;0
0.649246096;0
0.765850712;1
0.76156147;0
0.557691922;1
0.601347515;1
0.725833099;0
0.610929621;0
0.513314057;0
0.623393948;0
0.687110833;1
0.612161825;0
0.606858857;0
0.559185065;0
0.558951279;0
0.632008941;1
0.640166852;0
0.564958517;0
0.525192825;1
0.871553024;0
0.6337714;0
0.760984658;0
0.751034946;0
0.637179444;0
0.640577483;0
0.708195747;1
0.543165847;1
0.840002611;1
0.62468281;1
0.517032551;0
0.79156872;0
0.64278686;1
0.771809576;0
0.598844463;1
0.607411073;0
0.552834609;0
0.729851807;0
0.528403474;0
0.857844268;1
0.788308756;0
0.630333582;0
0.568584838;0
0.875427158;0
0.536420982;0
0.664770655;0
0.621401298;0
0.514250164;0
0.589490328;0
0.8320131;0
0.535906866;0
0.803711855;0
0.509075237;1
0.655830938;0
0.529176411;0
0.525345982;1
0.633227202;0
0.693446462;0
0.753614828;0
0.732336511;0
0.835710717;0
0.545536081;0
0.536876651;0
0.528887864;0
0.6182718;1
0.503664663;0
0.859396681;0
0.54518555;0
0.556541769;1
0.677873323;0
0.565787503;0
0.515884225;1
0.692476608;0
0.814487637;0
0.694716099;0
0.700363106;1
0.755248461;0
0.553950437;0
0.546615918;0
0.624886791;0
0.763882204;0
0.583517857;0
0.770456555;0
0.807055954;0
0.617504239;0
0.709009032;1
0.824304465;0
0.677218323;0
0.677219585;0
0.509527546;0
0.598645101;0
0.602349664;0
0.507259364;1
0.842098448;0
0.502129126;0
0.657442301;0
0.743966722;0
0.781152512;0
0.830965244;0
0.708942468;0
0.632537855;0
0.668385741;1
0.860167663;0
0.562711229;0
0.772847412;0
0.761425305;0
0.669336389;0
0.729425955;1
0.599373023;0
0.509468751;0
0.848978847;0
0.514566277;0
0.75449532;1
0.684190384;0
0.621061991;0
0.753648362;0
0.663477128;1
0.688939982;0
0.793381208;0
0.730159236;0
0.523746718;0
0.529699138;1
0.757201387;0
0.714597808;0
0.846054053;0
0.696306402;1
0.675304538;0
0.690835915;0
0.65364206;0
0.596955084;0
0.820226844;0
0.726529862;0
0.582777031;0
0.740043335;1
0.585710914;0
0.720818074;0
0.82522004;0
0.587904205;0
0.779608588;1
0.741548291;0
0.543084385;0
0.714903387;0
0.589014719;0
0.727049772;0
0.609208458;0
0.750789905;0
0.661054628;0
0.640969543;1
0.802133804;0
0.59996836;1
0.706544711;0
0.607229282;0
0.626908369;0
0.502213653;0
0.755600151;0
0.589032918;0
0.845029783;0
0.801171738;0
0.79251832;0
0.747256286;0
0.658659233;0
0.813931948;0
0.527759147;1
0.596663788;0
0.505248189;0
0.534358936;0
0.526288276;1
0.608274541;1
0.502954544;0
0.501571331;0
0.568369696;0
0.5838896;0
0.739189461;0
0.513271657;0
0.639457575;0
0.612623365;1
0.557760258;1
0.629412721;1
0.699540785;0
0.688195011;1
0.501818029;0
0.569779096;0
0.646583982;0
0.829981758;1
0.864537293;0
0.669460504;0
0.66766251;1
0.659520863;0
0.895672075;0
0.771331193;0
0.612301288;0
0.734714629;1
0.529762655;0
0.665948073;0
0.674833538;0
0.538591053;0
0.857803472;0
0.78056003;0
0.830074392;0
0.773958443;1
0.595604316;0
0.755209926;0
0.519686274;0
0.687339264;0
0.508533297;0
0.621615478;0
0.6050606;1
0.65275674;0
0.655032947;1
0.620245992;1
0.502882409;1
0.647453442;1
0.67724018;0
0.757089634;0
0.820836418;0
0.74970104;0
0.727627217;0
0.606292764;0
0.569594109;0
0.680199478;0
0.583134991;0
0.61887649;0
0.762323294;0
0.672424503;0
0.872215808;0
0.689368005;0
0.873699353;0
0.523434165;0
0.641988816;0
0.75191345;1
0.612306993;0
0.567744503;0
0.820139885;0
0.580337541;0
0.586877466;0
0.65481273;0
0.797438371;0
0.529919912;0
0.544742616;0
0.5192421;0
0.634127945;1
0.539293365;0
0.64673573;0
0.73086494;0
0.540275549;0
0.500015854;0
0.773533291;0
0.535356793;1
0.565511574;0
0.788667084;0
0.613227515;1
0.772174127;0
0.769071166;0
0.569417751;1
0.578075057;0
0.674603469;1
0.64767084;0
0.692160716;0
0.633173682;0
0.543954457;0
0.749140047;0
0.562440904;0
0.880661356;1
0.595384447;1
0.637544996;0
0.571639309;0
0.635333917;0
0.716735147;0
0.622060775;0
0.711829755;1
0.619966135;0
0.708945239;0
0.620358377;0
0.782918651;0
0.62458546;0
0.582454054;0
0.824922795;0
0.523665009;1
0.532078494;0
0.689534142;1
0.546704349;0
0.763222068;0
0.709331387;1
0.70440506;0
0.764872318;1
0.684636126;0
0.688053981;0
0.690749781;1
0.536281571;0
0.521987704;1
0.648004937;0
0.568152913;0
0.5933594;0
0.674201066;0
0.601174899;1
0.719387206;0
0.56203335;0
0.790828856;0
0.743273161;0
0.586640856;0
0.751025629;0
0.684419621;0
0.602514467;0
0.616379539;0
0.504984948;0
0.657198319;0
0.609568815;0
0.560678821;1
0.752569031;0
0.524123289;1
0.708313679;0
0.722120711;0
0.639353018;0
0.690239445;0
0.543733098;0
0.819598359;0
0.553739422;1
0.709863936;0
0.695586189;0
0.819067005;0
0.523578695;1
0.609393172;0
0.578018035;0
0.643121126;1
0.571354223;1
0.659023446;0
0.692406452;0
0.559175664;0
0.50231044;1
0.830328327;1
0.648669837;1
0.567341951;0
0.723309016;0
0.571358769;0
0.64734425;0
0.713482202;1
0.792414131;0
0.63291958;0
0.789533105;0
0.578949574;1
0.569860217;0
0.670427116;1
0.819675491;0
0.550389617;1
0.689571857;1
0.622430599;0
0.767665159;1
0.616791344;0
0.781905036;0
0.500742412;0
0.669768648;1
0.619600799;1
0.560003233;1
0.666266351;0
0.749813492;1
0.763254386;0
0.735294785;0
0.523723272;0
0.511314148;0
0.713911151;1
0.568678063;0
0.618227283;0
0.7548831;0
0.546683204;1
0.715304897;1
0.608393437;0
0.855721111;0
0.803994621;1
0.536320406;0
0.64131175;0
0.549529802;0
0.521240131;1
0.695623811;0
0.793376619;0
0.519960064;0
0.527154825;0
0.706624092;1
0.718231543;1
0.616277477;0
0.54010169;1
0.716504338;0
0.521134889;0
0.573607253;0
0.538881613;1
0.665388642;0
0.51768166;0
0.563245841;1
0.634244568;0
0.785571463;0
0.554845486;0
0.626693903;0
0.800774182;0
0.698551912;0
0.737754858;0
0.704032753;0
0.517854557;0
0.630197608;0
0.591168279;0
0.652130147;0
0.501121101;1
0.713358112;0
0.738686202;1
0.620608198;1
0.710055912;0
0.688739353;0
0.749493201;0
0.592873189;1
0.537553083;1
0.832265368;1
0.738195391;0
0.582809301;0
0.567684636;0
0.69706048;0
0.641827972;0
0.509011214;0
0.714478329;0
0.666083322;0
0.576828211;0
0.52032273;0
0.56462482;0
0.525187015;0
0.684828381;0
0.831599164;1
0.641571448;0
0.558896447;0
0.672360053;0
0.532034129;0
0.832288155;0
0.546674394;0
0.549431642;0
0.503158574;0
0.622736918;0
0.634866762;1
0.628494136;1
0.714922894;0
0.6202901;0
0.578112717;0
0.596295431;0
0.855927455;0
0.62369099;0
0.534907222;0
0.642569296;0
0.81508031;0
0.502041116;0
0.552755784;0
0.538379443;0
0.673192719;0
0.704959029;0
0.520883584;0
0.614275751;0
0.529089052;0
0.543459866;0
0.762936492;0
0.768559642;1
0.687463431;1
0.77173304;0
0.594559552;0
0.827303927;0
0.604619569;0
0.84001475;0
0.59033056;1
0.713908336;0
0.782474063;0
0.74248899;0
0.505490744;0
0.836411591;0
0.701474691;0
0.604032093;1
0.691855603;0
0.724751714;1
0.582681351;0
0.505612217;0
0.838135073;0
0.669144033;1
0.529225823;0
0.526346315;0
0.590162988;0
0.556060858;0
0.594860566;0
0.608646538;0
0.615458223;1
0.537812404;0
0.568205494;0
0.592855918;0
0.787863949;0
0.549710641;1
0.772760533;1
0.56546933;0
0.663370962;0
0.609922391;0
0.554426505;0
0.622428048;0
0.686223333;0
0.656290415;0
0.646148138;1
0.662596251;0
0.699117389;1
0.670550316;0
0.803916722;0
0.570897455;0
0.772571463;0
0.766693829;0
0.835902836;0
0.554849191;0
0.900026479;0
0.591819324;0
0.834515259;0
0.577492544;0
0.70964906;0
0.502472159;1
0.627301922;0
0.547423399;1
0.648758115;0
0.820679059;0
0.635323137;0
0.779442503;0
0.60505373;0
0.554540055;0
0.72342275;0
0.645430394;0
0.605999287;0
0.687921382;0
0.555614852;0
0.670892663;1
0.604352022;1
0.550452148;0
0.842092528;0
0.73432585;0
0.560484959;1
0.772268385;0
0.656133198;0
0.726119804;0
0.526138978;1
0.780291712;0
0.626173912;0
0.729093352;0
0.575373096;0
0.540520512;0
0.556788474;0
0.545520233;0
0.714458651;1
0.745199716;1
0.745608152;0
0.664610657;1
0.71657593;1
0.503410899;0
0.671877239;0
0.688092383;0
0.715584497;0
0.57676513;0
0.671323296;1
0.640735497;0
0.707969616;1
0.64745499;0
0.645048892;0
0.660055148;0
0.673784793;1
0.521986745;0
0.509359291;0
0.654456982;0
0.798384939;1
0.804146588;0
0.505954505;1
0.673692994;1
0.702159667;0
0.56403055;1
0.577065302;1
0.51744936;0
0.846771169;0
0.658492672;0
0.550564744;0
0.734334888;0
0.621693126;0
0.682683869;0
0.878708098;0
0.562513946;0
0.569216468;0
0.505581403;0
0.774367446;1
0.687352134;1
0.531250004;0
0.753097657;0
0.713055144;1
0.530783071;1
0.526353863;0
0.568789825;1
0.687202477;0
0.611862235;0
0.675174811;0
0.61739104;0
0.677369687;1
0.703228078;0
0.517537445;0
0.581048446;0
0.857503701;1
0.586240052;0
0.63475201;0
0.800842924;0
0.574489736;0
0.54618795;0
0.724631204;1
0.557075405;0
0.749453659;0
0.747856011;0
0.747931564;1
0.810232865;1
0.523378534;0
0.665889142;1
0.671734088;1
0.682606708;0
0.715132127;0
0.57992676;0
0.607163847;0
0.526220582;0
0.646419339;0
0.694554343;1
0.597807483;0
0.546844647;1
0.680264644;0
0.827414184;0
0.763062919;1
0.705643769;0
0.567088058;0
0.690898161;1
0.678761228;1
0.758516545;0
0.709556661;0
0.569435902;0
0.523215902;0
0.689890205;0
0.608458518;1
0.563531977;0
0.681499173;1
0.575134556;0
0.742531448;0
0.541460228;0
0.775699464;0
0.777062043;0
0.812321445;0
0.573272871;0
0.565195535;0
0.607319919;1
0.590084216;0
0.740577072;0
0.525644987;0
0.635107415;0
0.62672167;0
0.625487702;0
0.582262219;0
0.783359035;0
0.781315091;0
0.58797698;0
0.754883864;0
0.549869932;0
0.655976942;0
0.569887802;1
0.639805963;0
0.7645245;0
0.714045472;0
0.524839275;1
0.549675271;0
0.663727193;0
0.773721305;0
0.651094609;0
0.780872801;0
0.686485073;0
0.754404858;1
0.502605743;0
0.593712171;1
0.749125484;0
0.580958768;0
0.668201596;0
0.502174141;0
0.501394477;0
0.638642171;0
0.583417298;0
0.604468347;0
0.754815989;0
0.62742269;0
0.682390489;0
0.588847875;0
0.570125292;0
0.649851955;0
0.615159261;0
0.618749061;0
0.691857564;0
0.545905315;0
0.554813348;0
0.603868614;0
0.5432209;1
0.808192807;1
0.648964658;1
0.651945027;0
0.741893467;0
0.669147908;0
0.700482584;0
0.606577196;1
0.789019034;0
0.584218064;1
0.515451045;0
0.584491846;0
0.592117649;0
0.74675658;0
0.503748352;0
0.633162135;1
0.509021706;0
0.605823289;1
0.829658447;0
0.652938077;0
0.804643209;1
0.800090682;0
0.547472294;0
0.692730652;0
0.546457526;0
0.619782639;0
0.676157204;1
0.617700823;0
0.738530781;0
0.685402013;1
0.671547872;0
0.663925751;0
0.670639683;0
0.812802209;0
0.591203343;0
0.650024594;0
0.543951108;1
0.609969069;0
0.686605671;0
0.68689076;1
0.516586169;0
0.794276724;0
0.661703463;1
0.641842526;0
0.746321064;0
0.58452617;0
0.590159822;1
0.73703994;0
0.709324541;1
0.805658273;0
0.569733901;0
0.529480967;0
0.614638567;1
0.535913996;1
0.705351294;0
0.707215357;0
0.51664063;0
0.763823581;0
0.595062586;0
0.844299766;1
0.602357998;0
0.510172605;0
0.665877262;1
0.686397283;0
0.596483983;0
0.676515741;0
0.648168784;1
0.612521811;0
0.728090471;0
0.53900805;1
0.67446739;0
0.721303936;0
0.749154865;1
0.81187415;0
0.808840727;1
0.620622878;0
0.614494817;0
0.529045049;0
0.572135073;0
0.646463505;0
0.632428709;0
0.554207207;0
0.719883043;0
0.521145537;1
0.530119134;0
0.731782633;0
0.698832356;0
0.646581196;0
0.699700556;0
0.605617243;1
0.617922366;1
0.618702287;0
0.780079727;0
0.709235906;1
0.597525241;1
0.712437948;0
0.81241695;0
0.617685736;0
0.616442637;0
0.522349381;0
0.511839632;0
0.564695703;1
0.56882315;0
0.803312732;0
0.517024939;1
