P(fav);avg;Y
0.562556823;2339.94;1
0.723821515;2083.55;0
0.633755939;2102.42;1
0.854068219;2225.48;0
0.709681275;2086.14;1
0.647154756;2093.1;1
0.650796926;2131;1
0.570893097;2190.95;0
0.532381111;2195.46;0
0.530914055;2385.07;0
0.691448537;2385.05;1
0.547409379;2162.57;0
0.622145666;2088.28;1
0.640148768;2009.23;0
0.64029169;2191.32;0
0.633216151;2050.12;1
0.783579859;2209.06;0
0.653731076;2091.68;0
0.678117497;2275.06;0
0.746909268;2483.95;0
0.716628937;2115.93;1
0.752279482;2194.23;0
0.842308835;2101.14;1
0.679122285;2127.57;1
0.762777459;2141.73;0
0.652874063;2102.11;1
0.79227542;2284.22;0
0.591317244;2199.2;0
0.725987661;2109.57;0
0.537268173;2172.21;0
0.652454814;2298.8;0
0.556730939;2189.73;1
0.591756033;2157.83;0
0.766863198;2148.65;0
0.53022707;2177.48;0
0.687944646;2087.83;0
0.723778603;2196.07;0
0.688133013;2094.57;1
0.693080877;2339.87;0
0.870558215;2331.48;0
0.76156959;1976.62;0
0.665171336;2262.67;0
0.78295774;2206.1;0
0.708656156;2098.57;0
0.825415696;2252.85;0
0.636645876;2104.52;1
0.759778446;2208.52;0
0.54980414;2122.53;0
0.663720099;2071.7;1
0.538723694;2227.71;0
0.674523531;2272.22;0
0.638105932;2158.24;0
0.630224885;2092.1;0
0.539400418;2178.98;0
0.796731042;2189.77;0
0.667144303;2109;0
0.85054683;2257.86;1
0.586072316;2141.04;1
0.794657589;2142.4;0
0.807455922;1990.94;0
0.760686266;2335.75;1
0.751919009;2175.62;0
0.79853208;2165.23;0
0.661492699;2065.26;1
0.614870612;2105.63;1
0.658733948;2065.18;1
0.559245045;2061.12;0
0.686851137;2101.92;1
0.555291467;2244.67;0
0.549863466;2170.44;0
0.605449126;2219.98;0
0.565285943;2307.68;0
0.628579036;2089.76;0
0.607873431;2290.94;0
0.713562079;2073.77;0
0.706637822;2061.64;1
0.535397573;2164.44;0
0.522083635;2225.73;1
0.843118335;2214.89;0
0.833888021;2242.72;0
0.703408378;2230.27;0
0.654424887;2139.21;1
0.739187682;2096.61;1
0.581664968;2284.22;0
0.66394164;2104.52;0
0.554805938;2248.46;0
0.529168491;2290.72;1
0.676638617;2162.71;1
0.818055143;2193.93;0
0.67511028;2308.26;0
0.657644902;2010.25;0
0.73494362;2242.1;1
0.604065502;2101.57;0
0.578288211;2104.12;1
0.695078164;2105.27;0
0.630930634;2103.99;0
0.650726308;2021.43;0
0.765675396;2235.09;0
0.743076296;2400.13;0
0.777422582;2186.34;0
0.612415615;2055.75;0
0.545968862;2271.25;1
0.583477084;2263.37;0
0.705094793;2173.31;1
0.646394521;2124.87;0
0.595617764;2124.01;0
0.742097164;2100.31;1
0.68306156;2359.88;0
0.723270385;2278.6;0
0.509010709;2177.66;0
0.739218027;2148.59;0
0.600195969;2280.67;0
0.72194494;2062.57;0
0.708277405;2060.37;0
0.612473741;2078.58;0
0.631056199;2126.62;1
0.58095041;2210.98;0
0.76130651;2222.23;0
0.726970549;2411.77;0
0.656509007;2315.83;0
0.654426076;2023.91;1
0.678130006;2143.64;0
0.73474146;2151.16;0
0.531793105;2230.96;0
0.575484197;2315.79;0
0.53618323;2213.17;0
0.77506815;2226.97;0
0.789363485;2214.31;0
0.661502736;2073.38;1
0.742316161;2242.78;0
0.72177114;2106.75;0
0.6776318;2033.18;1
0.612510208;2115.03;0
0.65146468;2056.2;0
0.747318587;2250.56;0
0.524107135;2231.16;0
0.761074218;2136.49;0
0.659116727;2313.14;0
0.504943348;2206.69;0
0.827882848;2253.06;0
0.686823458;2119.68;1
0.668818958;2084.02;0
0.503810116;2205.78;1
0.679697599;2081.46;0
0.60260324;2375.97;0
0.610400927;2083.97;0
0.847741931;2299.09;0
0.689624077;2065.46;1
0.74445064;2336.91;1
0.828380047;2232.55;0
0.512707287;2168.6;0
0.692254759;2065.72;1
0.715469823;2132.72;0
0.75878531;2154.28;0
0.660704586;2071.52;0
0.700530328;2351.28;0
0.811288952;2261.64;0
0.524837589;2309.11;0
0.579998708;2244.24;1
0.665220866;2308.58;0
0.654910133;2063.93;0
0.642691871;2084.34;0
0.543790887;2173.98;0
0.550652339;2220.9;1
0.592498452;2142.77;0
0.803719347;2225.47;0
0.680016946;2475.45;0
0.593326572;2177.07;1
0.845200974;2257.5;1
0.522114998;2222.43;1
0.734459593;2115.17;0
0.582004961;2296.32;0
0.825760159;2247.61;1
0.817317011;2292.74;0
0.832788207;2277.41;1
0.581110983;2158.65;1
0.666693867;2071.49;0
0.642148573;2088.5;0
0.620264977;2308.74;0
0.572258806;2220.82;1
0.666297402;2097.05;1
0.502959616;2226.27;0
0.668000401;2068.19;0
0.741512861;2229.88;0
0.655118926;2100.1;1
0.782418414;2404.97;0
0.579324506;2365.14;0
0.703895434;2102.04;1
0.598624463;2277.47;0
0.662226453;2086.83;0
0.718777321;2087.57;0
0.751877406;2244.18;1
0.552651219;2217.35;1
0.750931004;2354.01;1
0.723383738;2387.87;0
0.675380439;2094.19;0
0.559223103;2178.52;0
0.636528963;2122.72;1
0.767958867;2171.53;0
0.675103423;2093.65;1
0.860858705;2285.18;0
0.78923478;2176.16;0
0.668450769;2407.66;1
0.693939484;2403.66;0
0.681330387;2136.01;1
0.726796107;2203.96;0
0.656982556;2312.9;0
0.637514613;2075.23;0
0.526977997;2284.94;1
0.587810195;2226.55;0
0.643278899;2382.7;0
0.532411013;2152.75;0
0.805974771;2248.76;0
0.52987194;2184.56;0
0.696608535;2112.3;0
0.683366332;2078.33;0
0.645303742;2081.93;1
0.798445616;2163.51;0
0.66997514;2041.96;0
0.731968668;2529.76;0
0.621355671;2316.06;0
0.840951881;2244.58;0
0.643868799;2128.85;0
0.727594814;2216.46;0
0.635781651;2083.93;0
0.534240106;2157.67;1
0.626406357;2343.08;0
0.541629767;2335.44;0
0.794948824;2200.65;1
0.603642112;2068.52;0
0.808251649;2267.16;0
0.633254725;2217.92;0
0.550483057;2212.9;1
0.661766055;2055.37;0
0.61529051;2194.33;0
0.535931358;2266.37;0
0.536257861;2180.47;0
0.784942221;2444.33;0
0.826961499;2241.63;0
0.797973397;2246.53;0
0.665393683;2058.14;0
0.747788778;2209.24;0
0.644832747;2080.24;0
0.535601683;2221.29;0
0.786364875;2279.79;0
0.511391349;2231.96;0
0.650920935;2254.17;0
0.856055453;2201.75;0
0.589743676;2256.09;1
0.601651121;2130.28;0
0.605693305;2085.6;0
0.706599844;2088.35;0
0.78499706;2218.65;1
0.844524889;2261.54;1
0.755920888;2266.92;1
0.506784217;2431.08;1
0.538455353;2242.71;0
0.518108063;2301.68;0
0.607252742;2015.86;0
0.647117874;2192.91;0
0.516831091;2197.79;0
0.657865379;2138.01;0
0.802977953;2442.23;0
0.509068725;2188.09;0
0.716023439;2030.7;1
0.552613343;2248.86;0
0.800793362;2346.41;0
0.801827549;2273.24;1
0.562300963;2129.9;0
0.763651506;2196.39;0
0.712947402;2099.34;0
0.72095462;2145.46;1
0.753235525;2117.21;0
0.578752772;2073.76;0
0.596809894;2385.64;1
0.656512191;2420.64;0
0.53895859;2396.51;1
0.778538332;2221.68;0
0.784327725;2199.1;0
0.861624494;2286.04;0
0.626583104;2318.56;0
0.51725012;2217.87;0
0.71976654;2030.46;0
0.543629097;2247.75;0
0.584921136;2125.49;0
0.711403171;2138.9;0
0.640414499;2203.48;1
0.758874512;2137.87;1
0.78641353;2212.09;1
0.619542476;2078.11;0
0.586032725;2266.36;1
0.78778767;2283.59;1
0.57104539;2084.9;0
0.572588709;2228.73;0
0.777801714;2158.89;0
0.854007226;2366.74;0
0.716492075;2100.58;1
0.69073971;2113.92;0
0.652855919;2042.61;0
0.709023448;2373.75;1
0.516624969;2470.28;0
0.700202399;2305.88;0
0.565210166;2179.42;1
0.56939987;2133.19;0
0.575079557;2154.14;0
0.766526431;2172.36;0
0.629817227;2085.73;1
0.76658664;2467.41;0
0.505673833;2147.74;0
0.68918879;2186.35;0
0.57776282;2282.74;0
0.638316755;2441.63;0
0.669241998;2028.73;1
0.619407691;2031.2;0
0.64042478;2070.45;0
0.790103244;2191.95;0
0.543103669;2232.08;0
0.606394229;2355.94;0
0.526390698;2206.71;0
0.547108118;2259.42;0
0.776923948;2300.79;0
0.740294594;2319.61;0
0.78256899;2214.23;0
0.6208812;2057.93;0
0.698758809;2379.62;0
0.666398935;2176.07;1
0.605569969;2081.1;0
0.615267765;2290.11;0
0.707957357;2059.94;0
0.625038938;2320.45;1
0.587819157;2231.74;0
0.775241194;2109.74;0
0.789164962;2206.81;1
0.674732385;2061.03;0
0.527561524;2421.75;1
0.75426335;2173.39;0
0.652500657;2135.96;0
0.823233371;2249.39;0
0.523027812;2261.05;0
0.565584865;2271.83;1
0.790626241;2203.82;1
0.643462319;2039.88;0
0.660279819;2104.99;0
0.597321073;2199.11;0
0.709044754;2048.9;0
0.659999033;2340.2;0
0.510084571;2193.61;0
0.845956034;2412.83;0
0.635474351;1998.24;0
0.802716932;2276.78;0
0.709498234;2257.87;1
0.617545958;2065.24;0
0.643825812;2107.11;0
0.760632541;2143.53;0
0.803417432;2193.3;0
0.630967046;2127.41;0
0.52220975;2146.86;1
0.544691626;2497.62;0
0.681904467;2220.76;0
0.614507133;2218.17;0
0.782781936;2161.15;1
0.616004845;2088.31;0
0.897256103;2299.72;0
0.533250052;2228.17;0
0.507845914;2301.61;0
0.57420053;2278.13;0
0.748151145;2034.12;0
0.601484566;2074.51;0
0.707939443;2253.19;0
0.813702291;2270.76;0
0.58896846;1999.14;1
0.811775453;2182.61;0
0.625795429;2007.72;0
0.542078596;2224.29;0
0.534770668;2388.26;0
0.739095521;2311.33;0
0.533479041;2121.11;1
0.870883124;2297.28;0
0.67099382;2093.99;0
0.629221323;2089.03;0
0.611643107;2264.44;0
0.844140207;2163.52;0
0.555684854;2278.28;1
0.578492842;2388.56;0
0.635011113;2019.64;0
0.688527339;2007.62;0
0.732302221;2205.72;1
0.711705708;2076.04;0
0.508057111;2144.04;0
0.626489846;2108.37;1
0.690970548;2297.59;0
0.536918298;2078.96;0
0.702775058;2411.52;0
0.559284687;2328.95;1
0.574947792;2145.18;0
0.626635898;2166.21;0
0.823243656;2260.13;0
0.718684324;2044.27;1
0.787660136;2222.22;0
0.716182041;2220.84;1
0.655006239;2332.79;0
0.766783541;2078.64;0
0.648824294;2239.1;0
0.802402498;2145.32;0
0.567581022;2099.12;0
0.624613292;2016.08;0
0.668805583;2042.25;0
0.557076127;2103;0
0.59348054;2105.04;0
0.572642162;2512.34;0
0.67089387;2277.77;0
0.565749106;2203.92;0
0.639477369;2189.75;1
0.604378633;2179.93;1
0.664800557;2055.36;0
0.780126475;2148.6;0
0.874826363;2327.01;0
0.732452026;2229.98;0
0.51121653;2137;0
0.784827109;2051.72;0
0.52372996;2246.09;0
0.805776223;2187.8;0
0.719919911;2223.6;1
0.516874223;2204.94;0
0.651607739;2087.01;0
0.663843233;2081.64;1
0.661886386;2111.06;1
0.54636495;2171.54;0
0.630798228;2103.47;1
0.82332963;2260.73;0
0.664249762;2411.37;0
0.73170589;2341.65;0
0.518885078;2148.76;0
0.502241983;2242.47;1
0.526948189;2249.87;0
0.633176622;2318.28;0
0.725934312;2158.44;0
0.694229518;2125.98;1
0.834848141;2199.65;1
0.694115245;2064.87;0
0.521567717;2254.39;0
0.641354009;2113.63;1
0.753973744;2188.71;0
0.503767859;2156.41;0
0.507114575;2212.61;1
0.688139502;2099.38;0
0.75220045;2219.84;1
0.550304939;2222.6;0
0.667280311;2149.71;0
0.792117106;2205.45;0
0.80883237;2255.33;0
0.518930836;2137.79;1
0.610947284;2324.49;0
0.596109418;2114.07;0
0.715159558;2078.81;1
0.681614751;2055.22;0
0.617825836;2385.86;0
0.725896853;2458.97;0
0.630577575;2306.86;1
0.76871529;2230.83;0
0.721534755;2078.59;0
0.652377222;2085.87;1
0.763116033;2170.76;0
0.517368748;2171.96;0
0.622186;2110.57;0
0.561607945;2416.7;0
0.677443415;2054.01;0
0.712768521;2179.04;0
0.659281794;2296.69;0
0.674110017;2432.88;0
0.658201268;2038.1;0
0.552951211;2220.06;1
0.617087231;2068.23;0
0.712015353;2076.47;1
0.511847222;2183.86;0
0.721936257;2237.03;0
0.867118765;2283.05;0
0.75899927;2180.72;0
0.839113632;2242.19;0
0.54948648;2240.92;0
0.558254239;2361.06;0
0.611490128;2142.65;1
0.687365;2335.6;0
0.590933171;2268.25;0
0.698677396;2327.71;0
0.688748701;2363.9;0
0.61246297;2044.76;1
0.606129018;2246.51;1
0.740025415;2117.64;0
0.566095138;2048.82;1
0.609720696;2060.23;1
0.698764315;2287.89;0
0.771733789;2177.4;0
0.847609801;2190.39;0
0.602417059;2431.67;0
0.551613167;2164.53;0
0.523571421;2175.14;0
0.69615262;2130.67;1
0.64887099;2168.33;0
0.586579294;2094.45;1
0.6891572;2013.9;0
0.549269185;2150.81;0
0.554004646;2340.26;0
0.692270936;2203.54;1
0.847292227;2311.59;0
0.561547401;2079.81;1
0.808405273;2329.18;0
0.662194542;2083.4;1
0.557594336;2224.72;0
0.714039584;2089.85;1
0.556983963;2247.67;0
0.551456139;2440.14;0
0.73500716;2299.4;1
0.806921016;2200.03;1
0.70118459;2031.94;0
0.665545837;2118.94;0
0.706740447;2128.96;1
0.540486585;2184.02;0
0.519658704;2043.58;0
0.509819677;2172.25;1
0.626881204;2034.7;1
0.869201576;2391.42;0
0.747148641;2260.99;0
0.60761255;2051.98;0
0.745864537;2340.59;0
0.637694581;2125.03;0
0.703614338;1977.95;0
0.604720016;2038.35;0
0.52060761;2479.15;1
0.521888786;2252.7;0
0.665676409;2191.85;0
0.803889717;2192.38;1
0.505432389;2175.86;0
0.768878209;2274.83;1
0.697936703;2097.34;1
0.628456574;2138.88;0
0.557925443;2117.12;0
0.56976753;2089.84;1
0.512652878;2309.57;0
0.755749221;2151.11;0
0.608483525;2333.38;0
0.624507222;2072.83;0
0.675385912;2041.18;1
0.699390503;2135.68;0
0.626164582;2053.98;1
0.735077908;2300.1;0
0.79035372;2186.02;1
0.660985372;2090.42;0
0.597058215;2233.89;1
0.733593671;2210.21;0
0.720197988;2385.34;1
0.721206994;2003.43;1
0.606009743;2139.18;0
0.631957498;2136.57;0
0.565310131;2120.85;1
0.622159343;2051.12;1
0.704202324;2111.58;1
0.845957657;2450.44;1
0.780132519;2207.87;0
0.647514665;2035.19;0
0.505729428;2210.3;0
0.533655038;2266.92;0
0.625479022;2072.57;1
0.755958704;2192.51;0
0.628222597;2115.95;0
0.67522917;2209.78;0
0.542742484;2520.77;0
0.696714838;2329.9;1
0.637648555;2103.18;1
0.527352892;2237.56;1
0.511128955;2028.4;0
0.502474606;2183.36;0
0.507855496;2179.04;1
0.664464682;2108.17;1
0.860167138;2368.63;0
0.544116305;2295.19;0
0.765800671;2191.44;0
0.557064401;2210.66;1
0.685996544;2067.57;1
0.611441946;2070.02;0
0.612679315;2239.79;0
0.782802596;2198.96;1
0.753888381;2074.7;0
0.755106929;2128.57;0
0.82788336;2364.31;0
0.845079021;2257.39;0
0.512820583;2256.86;0
0.643731777;2095.41;0
0.793247379;2026.44;0
0.86914228;2354.54;0
0.763056244;2256.09;0
0.597137188;2291.55;0
0.60444067;2356.36;1
0.565962518;2069.55;0
0.656457862;2186.64;0
0.59940599;2099.69;0
0.63111398;2059.43;0
0.815621078;2217.99;1
0.592237956;2162;1
0.579890735;2067.7;0
0.500311108;2180.12;0
0.676112896;2388.18;1
0.583938235;2074.29;0
0.552701045;2209.1;0
0.698658013;2231.2;0
0.746412421;2163.83;0
0.689744746;1990.42;0
0.708040641;2109.53;0
0.718253681;2191.8;0
0.797860676;2476.03;0
0.739653713;2154.24;0
0.604313341;2214.39;0
0.59714949;2154.74;0
0.760251684;2277.21;0
0.722516995;2096.21;1
0.744529788;2172.43;1
0.536428458;2174.15;0
0.671603419;2083.8;0
0.517700881;2159.07;0
0.764646537;2299.99;1
0.563187773;2190.01;0
0.609137475;2209.16;0
0.794988893;2283.81;1
0.599037148;2081.71;0
0.857892422;2336.78;0
0.782880499;2106.49;0
0.603423234;2064.41;0
0.504060384;2130.28;0
0.75025683;2185.29;0
0.626984002;2240.91;1
0.75209013;2190.71;0
0.618566284;2178.26;1
0.586833544;2094.06;0
0.614694979;2065.98;1
0.658134652;2236.46;0
0.622319228;2032.47;0
0.523986619;2542.37;1
0.52575279;2165.17;0
0.511263249;2171.99;1
0.523260482;2268.37;0
0.644795333;2117.14;0
0.598468655;2080.51;0
0.509393919;2037.08;0
0.665419662;2078.85;1
0.668959579;2278.94;0
0.578728466;2110.8;1
0.74605648;2144.24;1
0.675870945;2305.19;1
0.608003488;1996.32;1
0.605721448;2221.69;1
0.866712439;2348.29;0
0.596663827;2154.7;0
0.760587237;2106.65;1
0.680753372;2098.85;0
0.571212351;2042.53;1
0.701278826;2292.47;0
0.528791388;2254.69;0
0.598604386;2269.03;0
0.513966737;2175.56;0
0.584347154;2062.46;0
0.55561392;2095.38;1
0.738512497;2175.92;1
0.748551529;2146.74;0
0.53332617;2208.62;1
0.837751681;2382.91;0
0.760987743;2210.43;0
0.657111306;2043.51;0
0.603514711;2186;0
0.648950066;2073.55;0
0.610117239;2127.72;0
0.67639477;1988.88;1
0.634735077;2095.3;0
0.834188846;2336.95;0
0.577440847;2173.38;0
0.514944735;2150.55;0
0.655720077;2344.43;0
0.73054292;2147.25;1
0.554893848;2120.21;0
0.673756128;2124.41;1
0.541200576;2203.15;0
0.640250976;1999.02;1
0.626717242;2077.14;0
0.551190041;2181.9;0
0.504224085;2481.64;0
0.545846224;2111.86;1
0.833562824;2271.7;0
0.667798894;2168.71;0
0.516664116;2261.25;0
0.720036704;2057.26;0
0.55081602;1996.57;0
0.730499843;2198.86;0
0.658545798;2294.23;0
0.522787332;2165.55;0
0.640592423;2267.84;0
0.676953094;2079.15;0
0.540960091;2272.02;1
0.603349102;2061.24;0
0.783315131;2208.42;1
0.577086152;2111.16;0
0.693399299;2122.77;0
0.769755798;2484.83;0
0.610675997;2257.94;1
0.631720086;2167.89;0
0.628095369;2072.51;1
0.553427545;2148.33;1
0.613837934;2088.9;1
0.758625135;2111.7;0
0.735199805;2022.11;0
0.747787731;2180.77;1
0.604273734;2052.59;1
0.571117443;2330.45;0
0.541339025;2182.21;0
0.626613226;2072.64;0
0.5568246;2329.39;0
0.650706573;2082.65;0
0.668329779;2049.42;0
0.782185171;2450.49;0
0.711959911;2220.09;0
0.640723316;2065.56;1
0.573145033;2184.21;0
0.550090862;2216.61;0
0.731462009;2209.5;0
0.541331036;2240.19;0
0.538499213;2149.88;1
0.736714845;2181.27;1
0.690059698;2177.09;0
0.772911611;2249.64;0
0.632134586;2347.63;0
0.534468265;2169.71;1
0.674874666;2309.72;0
0.606268419;2015.31;1
0.554724044;2023.14;0
0.646765066;2088.78;0
0.624032137;2057.01;0
0.829645824;2200.77;1
0.571046329;2176.51;0
0.612581529;2070.69;1
0.666926144;2302.36;0
0.504057022;2194.72;1
0.528185216;2322.71;0
0.633126783;2104.84;0
0.610519178;2175.68;0
0.820473614;2095;0
0.687724325;2091.78;0
0.617612126;2107.05;0
0.533601703;2108.79;0
0.549133538;2362.59;0
0.567282198;2198.25;0
0.518685901;2169.88;0
0.613553986;2022.51;0
0.73430958;2169.1;0
0.761957227;2219.86;0
0.662479947;2055.41;1
0.600847229;1921.23;0
0.509603997;2163.94;0
0.602176865;2107.02;1
0.599541027;2220.93;0
0.700567368;2432.95;0
0.572379817;2364.34;0
0.614110534;2085.51;1
0.630347766;2046.61;0
0.670341337;2218.83;0
0.737787662;2018.55;0
0.727893747;2131;0
0.689914656;2148.44;0
0.541519795;2148.17;0
0.67808875;2343.83;1
0.516814311;2141.99;0
0.772147058;2181.01;0
0.63916954;2102.03;1
0.577125657;2030.41;0
0.576469166;2117.97;0
0.570137253;2194.8;1
0.749348077;2162.85;1
0.683052034;2184.11;1
0.768847567;2165.7;0
0.876488747;2285.49;0
0.670335131;2166.8;0
0.817700908;2167.9;1
0.516141149;2316.61;0
0.668029905;2067.51;0
0.683791959;2366.93;0
0.649722577;2032.42;1
0.783686305;2140.49;0
0.505725666;2093.98;0
0.800829524;2298.69;0
0.531468292;2234.35;0
0.583219713;2200.63;1
0.638509319;2174.89;0
0.674839816;1983.04;0
0.650260924;2252.54;0
0.714549021;2102.14;0
0.766158508;2539.57;0
0.734812407;2140.68;0
0.806738946;2215.26;0
0.771397034;2270.64;0
0.640688507;2120.85;0
0.744615236;2097.76;1
0.631723182;2102.15;0
0.637528748;2282.61;0
0.684861139;2084.93;1
0.503620574;2284.3;0
0.539806623;2322.24;1
0.610135502;1968.81;0
0.831731927;2215.19;0
0.714872038;2315.06;1
0.585151063;2161.19;0
0.50080561;2105.61;0
0.574440866;2073.69;0
0.663095874;2009.15;0
0.899948593;2279.41;0
0.71433311;2216.52;0
0.715767253;2316.09;1
0.783208645;2238.87;0
0.673127038;2070.49;0
0.693699091;2119.01;0
0.578462254;2225.48;1
0.566236813;2223.63;1
0.658798073;2232.79;0
0.698677408;2370.12;0
0.563777264;2229.7;1
0.600870044;2004.49;0
0.656975226;2029.74;0
0.685498863;2115.6;0
0.623834606;2081.23;0
0.623373131;2222.44;0
0.526069536;2068.26;0
0.600579259;2268.89;1
0.732419221;2140.42;0
0.861179826;2333.92;0
0.766643352;2154.2;0
0.548749562;2146.5;0
0.56084582;2213.84;0
0.502500978;2179.14;0
0.540323684;2205.58;0
0.58264882;1988.23;0
0.530720024;2172.69;0
0.685955774;2156.65;0
0.777373376;2268.75;0
0.820476821;2247.41;0
0.59729268;2308.69;0
0.615917539;2148.38;1
0.62626798;2075.32;0
0.610752611;2044.27;1
0.787906895;2162.92;0
0.509777878;2314.27;1
0.541637671;2394.71;0
0.808041131;2345.7;0
0.676205978;2255.99;0
0.671157779;2084.04;0
0.625332746;2055.42;1
0.684812238;2340.3;0
0.514796147;2082.15;1
0.634532836;2040.83;0
0.700893895;2164.08;1
0.828901959;2228.57;0
0.629909309;2107.68;0
0.690559161;2355.65;0
0.704048916;2046.56;0
0.561131466;2226.04;0
0.579991566;2104.69;0
0.578731483;2279.31;1
0.560769258;2043.26;0
0.766498275;2182.88;1
0.666832291;2163.59;0
0.606527153;2239.69;0
0.774549112;2168.56;0
0.78451471;2399.57;0
0.698766966;2184.59;1
0.670798065;2068.99;0
0.512585907;2173.25;0
0.612061694;1980.23;0
0.750288156;2090.91;0
0.692317044;2396.88;0
0.629685213;2337.87;0
0.824236499;2250.94;0
0.532662556;2212.45;1
0.669952369;2123.49;0
0.602814413;2088.13;0
0.618589729;2264.61;0
0.50240012;2154.5;1
0.743074075;2158.8;0
0.576028602;2051.62;0
0.562674379;2033.99;0
0.684804935;2232.14;0
0.558363567;2426.48;0
0.52602374;2297.74;1
0.632946995;2096.48;0
0.681064052;2063.51;0
0.676960259;2120.02;0
0.789485207;2435.7;0
0.699541378;2182.31;1
0.773782618;2135.37;1
0.649951282;2428.41;1
0.630465673;2097.14;1
0.577147516;2208.75;0
0.601557253;2259.9;0
0.59642144;2108.2;0
0.730358503;2299.85;0
0.710754436;2190.51;0
